FIPS_O,FIPS_D,Week,Pop_flows
21,33,10,909.0
22,33,10,560.0
23,33,10,373860.0
24,33,10,2936.0
25,33,10,1299084.0
26,33,10,2257.0
27,33,10,386.0
28,33,10,594.0
29,33,10,1769.0
30,33,10,863.0
31,33,10,431.0
32,33,10,480.0
34,33,10,7427.0
36,33,10,29935.0
37,33,10,5370.0
39,33,10,3621.0
40,33,10,747.0
41,33,10,862.0
42,33,10,9874.0
44,33,10,54989.0
45,33,10,3565.0
46,33,10,1318.0
47,33,10,2594.0
48,33,10,4169.0
49,33,10,1219.0
50,33,10,324089.0
51,33,10,6810.0
53,33,10,1086.0
54,33,10,777.0
55,33,10,739.0
56,33,10,219.0
1,33,11,1253.0
4,33,11,1815.0
5,33,11,335.0
6,33,11,7304.0
8,33,11,2750.0
9,33,11,55218.0
10,33,11,1053.0
11,33,11,2002.0
12,33,11,49315.0
13,33,11,2764.0
15,33,11,365.0
16,33,11,671.0
17,33,11,2864.0
18,33,11,1092.0
19,33,11,675.0
20,33,11,229.0
21,33,11,722.0
22,33,11,468.0
23,33,11,402292.0
24,33,11,4008.0
25,33,11,1418856.0
26,33,11,1009.0
27,33,11,1285.0
28,33,11,429.0
29,33,11,1459.0
30,33,11,737.0
31,33,11,838.0
32,33,11,98.0
34,33,11,9362.0
35,33,11,791.0
36,33,11,35079.0
37,33,11,4960.0
38,33,11,81.0
39,33,11,4944.0
40,33,11,1534.0
41,33,11,266.0
42,33,11,11606.0
44,33,11,63957.0
45,33,11,2739.0
46,33,11,737.0
47,33,11,2125.0
48,33,11,5783.0
49,33,11,1079.0
50,33,11,390063.0
51,33,11,5831.0
53,33,11,836.0
54,33,11,845.0
55,33,11,1300.0
1,33,12,1186.0
4,33,12,1767.0
5,33,12,889.0
6,33,12,9745.0
8,33,12,4589.0
9,33,12,45909.0
10,33,12,2915.0
11,33,12,2512.0
12,33,12,33992.0
13,33,12,3179.0
15,33,12,238.0
16,33,12,767.0
17,33,12,5292.0
18,33,12,3529.0
19,33,12,600.0
20,33,12,434.0
21,33,12,1645.0
22,33,12,379.0
23,33,12,381118.0
24,33,12,3057.0
25,33,12,1293562.0
26,33,12,484.0
27,33,12,942.0
28,33,12,294.0
29,33,12,1717.0
30,33,12,115.0
31,33,12,608.0
32,33,12,192.0
34,33,12,11519.0
35,33,12,126.0
36,33,12,36160.0
37,33,12,7342.0
38,33,12,238.0
39,33,12,3335.0
40,33,12,878.0
41,33,12,1043.0
42,33,12,12985.0
44,33,12,44092.0
45,33,12,2873.0
46,33,12,405.0
47,33,12,1691.0
48,33,12,5541.0
49,33,12,682.0
50,33,12,365882.0
51,33,12,7232.0
53,33,12,1506.0
54,33,12,1162.0
55,33,12,1590.0
56,33,12,321.0
1,33,13,2348.0
2,33,13,328.0
4,33,13,1327.0
5,33,13,227.0
6,33,13,6932.0
8,33,13,4891.0
9,33,13,46206.0
10,33,13,2274.0
11,33,13,1598.0
12,33,13,35537.0
13,33,13,3707.0
15,33,13,588.0
16,33,13,282.0
17,33,13,3654.0
18,33,13,1950.0
19,33,13,733.0
20,33,13,339.0
21,33,13,848.0
22,33,13,673.0
23,33,13,346404.0
24,33,13,7364.0
25,33,13,1243627.0
26,33,13,3533.0
27,33,13,1105.0
28,33,13,511.0
29,33,13,863.0
30,33,13,114.0
31,33,13,531.0
32,33,13,564.0
34,33,13,15439.0
36,33,13,64084.0
37,33,13,7308.0
39,33,13,6738.0
40,33,13,1010.0
41,33,13,1253.0
42,33,13,16844.0
44,33,13,35873.0
45,33,13,3809.0
46,33,13,159.0
47,33,13,3024.0
48,33,13,4786.0
49,33,13,802.0
50,33,13,345727.0
51,33,13,10809.0
53,33,13,806.0
54,33,13,317.0
55,33,13,2061.0
56,33,13,422.0
1,33,14,789.0
2,33,14,473.0
4,33,14,4314.0
5,33,14,442.0
6,33,14,7185.0
8,33,14,2289.0
9,33,14,54135.0
10,33,14,1265.0
11,33,14,165.0
12,33,14,28667.0
13,33,14,4784.0
15,33,14,1604.0
16,33,14,479.0
17,33,14,3824.0
18,33,14,2248.0
19,33,14,379.0
20,33,14,837.0
21,33,14,996.0
22,33,14,726.0
23,33,14,364887.0
24,33,14,4873.0
25,33,14,1186990.0
26,33,14,2297.0
27,33,14,1223.0
28,33,14,631.0
29,33,14,706.0
31,33,14,126.0
32,33,14,898.0
34,33,14,17312.0
36,33,14,38873.0
37,33,14,5626.0
39,33,14,2287.0
40,33,14,765.0
41,33,14,326.0
42,33,14,11113.0
44,33,14,31436.0
45,33,14,3325.0
47,33,14,1215.0
48,33,14,6483.0
49,33,14,662.0
50,33,14,341428.0
51,33,14,9730.0
53,33,14,3031.0
54,33,14,1110.0
55,33,14,1221.0
56,33,14,99.0
1,33,15,716.0
2,33,15,644.0
4,33,15,4049.0
5,33,15,224.0
6,33,15,5598.0
8,33,15,2176.0
9,33,15,87546.0
10,33,15,286.0
12,33,15,32810.0
13,33,15,2353.0
15,33,15,932.0
16,33,15,622.0
17,33,15,3567.0
18,33,15,1003.0
19,33,15,1660.0
20,33,15,702.0
21,33,15,1721.0
22,33,15,749.0
23,33,15,374332.0
24,33,15,3668.0
25,33,15,1226660.0
26,33,15,2261.0
27,33,15,758.0
28,33,15,529.0
29,33,15,720.0
31,33,15,386.0
32,33,15,273.0
34,33,15,10669.0
35,33,15,242.0
36,33,15,39505.0
37,33,15,3806.0
39,33,15,2890.0
40,33,15,777.0
41,33,15,447.0
42,33,15,11373.0
44,33,15,31854.0
45,33,15,3320.0
47,33,15,1804.0
48,33,15,6050.0
49,33,15,1154.0
50,33,15,360506.0
51,33,15,5427.0
53,33,15,2943.0
54,33,15,901.0
55,33,15,840.0
56,33,15,201.0
1,33,16,553.0
2,33,16,323.0
4,33,16,3207.0
5,33,16,691.0
6,33,16,5512.0
8,33,16,2161.0
9,33,16,46348.0
11,33,16,520.0
12,33,16,35138.0
13,33,16,4158.0
15,33,16,587.0
16,33,16,369.0
17,33,16,3774.0
18,33,16,2637.0
19,33,16,639.0
20,33,16,547.0
21,33,16,1381.0
22,33,16,801.0
23,33,16,446352.0
24,33,16,2082.0
25,33,16,1622048.0
26,33,16,2727.0
27,33,16,1164.0
28,33,16,871.0
29,33,16,915.0
30,33,16,443.0
31,33,16,64.0
32,33,16,464.0
34,33,16,13510.0
35,33,16,495.0
36,33,16,35117.0
37,33,16,5130.0
39,33,16,5654.0
40,33,16,995.0
41,33,16,112.0
42,33,16,12389.0
44,33,16,57186.0
45,33,16,3628.0
47,33,16,3029.0
48,33,16,7207.0
49,33,16,943.0
50,33,16,365998.0
51,33,16,6343.0
53,33,16,3482.0
54,33,16,1946.0
55,33,16,1901.0
1,33,17,1743.0
2,33,17,1024.0
4,33,17,4018.0
5,33,17,349.0
6,33,17,6785.0
8,33,17,2357.0
9,33,17,45161.0
10,33,17,1371.0
11,33,17,1669.0
12,33,17,47050.0
13,33,17,4294.0
15,33,17,738.0
16,33,17,286.0
17,33,17,4405.0
18,33,17,2276.0
19,33,17,264.0
20,33,17,412.0
21,33,17,1118.0
22,33,17,779.0
23,33,17,359125.0
24,33,17,4851.0
25,33,17,1297940.0
26,33,17,4433.0
27,33,17,839.0
28,33,17,831.0
29,33,17,743.0
30,33,17,233.0
31,33,17,397.0
32,33,17,687.0
34,33,17,9361.0
35,33,17,761.0
36,33,17,45856.0
37,33,17,5997.0
39,33,17,6450.0
40,33,17,2196.0
41,33,17,1264.0
42,33,17,14182.0
44,33,17,30231.0
45,33,17,3253.0
46,33,17,480.0
47,33,17,4059.0
48,33,17,9346.0
49,33,17,300.0
50,33,17,350390.0
51,33,17,8761.0
53,33,17,1876.0
54,33,17,937.0
55,33,17,1660.0
1,33,18,1067.0
2,33,18,1261.0
4,33,18,4527.0
5,33,18,675.0
6,33,18,9176.0
8,33,18,2992.0
9,33,18,47673.0
10,33,18,1389.0
11,33,18,2323.0
12,33,18,48763.0
13,33,18,6008.0
15,33,18,1850.0
16,33,18,466.0
17,33,18,4200.0
18,33,18,3168.0
19,33,18,715.0
20,33,18,475.0
21,33,18,1550.0
22,33,18,1525.0
23,33,18,410586.0
24,33,18,4262.0
25,33,18,1339292.0
26,33,18,3619.0
27,33,18,668.0
28,33,18,646.0
29,33,18,1733.0
30,33,18,1141.0
32,33,18,673.0
34,33,18,13316.0
35,33,18,747.0
36,33,18,47510.0
37,33,18,5576.0
38,33,18,79.0
39,33,18,3052.0
40,33,18,732.0
41,33,18,918.0
42,33,18,15037.0
44,33,18,29382.0
45,33,18,5041.0
47,33,18,2527.0
48,33,18,7798.0
49,33,18,792.0
50,33,18,381685.0
51,33,18,7845.0
53,33,18,2454.0
54,33,18,1575.0
55,33,18,2674.0
1,33,19,1034.0
2,33,19,1163.0
4,33,19,4743.0
5,33,19,284.0
6,33,19,9271.0
8,33,19,3397.0
9,33,19,60890.0
10,33,19,1656.0
11,33,19,2612.0
12,33,19,62116.0
13,33,19,6441.0
15,33,19,2003.0
16,33,19,276.0
17,33,19,3748.0
18,33,19,2345.0
19,33,19,1229.0
20,33,19,765.0
21,33,19,1804.0
22,33,19,744.0
23,33,19,385449.0
24,33,19,2714.0
25,33,19,1369409.0
26,33,19,2451.0
27,33,19,980.0
28,33,19,1137.0
29,33,19,2783.0
30,33,19,472.0
31,33,19,193.0
32,33,19,911.0
34,33,19,14897.0
35,33,19,1443.0
36,33,19,56164.0
37,33,19,10447.0
38,33,19,252.0
39,33,19,4058.0
40,33,19,1519.0
41,33,19,1041.0
42,33,19,18287.0
44,33,19,42922.0
45,33,19,8452.0
46,33,19,76.0
47,33,19,4742.0
48,33,19,6147.0
49,33,19,1699.0
50,33,19,366343.0
51,33,19,10643.0
53,33,19,2681.0
54,33,19,2094.0
55,33,19,2441.0
1,33,20,2481.0
2,33,20,2408.0
4,33,20,6607.0
5,33,20,1120.0
6,33,20,13168.0
8,33,20,2520.0
9,33,20,65985.0
10,33,20,1635.0
11,33,20,945.0
12,33,20,70771.0
13,33,20,8915.0
15,33,20,2037.0
16,33,20,373.0
17,33,20,4557.0
18,33,20,3082.0
19,33,20,898.0
20,33,20,732.0
21,33,20,2807.0
22,33,20,1008.0
23,33,20,402887.0
24,33,20,7588.0
25,33,20,1507619.0
26,33,20,3221.0
27,33,20,588.0
28,33,20,892.0
29,33,20,2583.0
30,33,20,449.0
31,33,20,130.0
32,33,20,1537.0
34,33,20,14216.0
35,33,20,500.0
36,33,20,59426.0
37,33,20,11248.0
38,33,20,157.0
39,33,20,5951.0
40,33,20,1284.0
41,33,20,578.0
42,33,20,19440.0
44,33,20,46779.0
45,33,20,7904.0
46,33,20,352.0
47,33,20,5413.0
48,33,20,8999.0
49,33,20,385.0
50,33,20,391852.0
51,33,20,13779.0
53,33,20,2467.0
54,33,20,1077.0
55,33,20,2604.0
56,33,20,435.0
1,33,21,4175.0
2,33,21,1312.0
4,33,21,5747.0
5,33,21,1399.0
6,33,21,10179.0
8,33,21,5229.0
9,33,21,109442.0
10,33,21,2274.0
11,33,21,3609.0
12,33,21,70818.0
13,33,21,9091.0
15,33,21,3985.0
16,33,21,451.0
17,33,21,4238.0
18,33,21,2258.0
19,33,21,1523.0
20,33,21,1450.0
21,33,21,2289.0
22,33,21,1520.0
23,33,21,420372.0
24,33,21,6479.0
25,33,21,1691044.0
26,33,21,5484.0
27,33,21,1707.0
28,33,21,1218.0
29,33,21,2731.0
30,33,21,754.0
31,33,21,251.0
32,33,21,1359.0
34,33,21,20067.0
36,33,21,99369.0
37,33,21,11076.0
38,33,21,152.0
39,33,21,7939.0
40,33,21,1537.0
41,33,21,892.0
42,33,21,19983.0
44,33,21,88552.0
45,33,21,6984.0
46,33,21,225.0
47,33,21,8169.0
48,33,21,10795.0
49,33,21,1617.0
50,33,21,379764.0
51,33,21,10071.0
53,33,21,2277.0
54,33,21,1166.0
55,33,21,2846.0
56,33,21,1111.0
1,33,22,3423.0
2,33,22,653.0
4,33,22,5766.0
5,33,22,502.0
6,33,22,14146.0
8,33,22,9091.0
9,33,22,87489.0
10,33,22,1730.0
11,33,22,3617.0
12,33,22,83936.0
13,33,22,9943.0
15,33,22,1908.0
16,33,22,1369.0
17,33,22,6360.0
18,33,22,4949.0
19,33,22,646.0
20,33,22,1042.0
21,33,22,1300.0
22,33,22,2356.0
23,33,22,402402.0
24,33,22,6275.0
25,33,22,1733684.0
26,33,22,6504.0
27,33,22,3940.0
28,33,22,2051.0
29,33,22,3821.0
30,33,22,644.0
31,33,22,251.0
32,33,22,2483.0
34,33,22,23966.0
35,33,22,1636.0
36,33,22,95277.0
37,33,22,14508.0
38,33,22,378.0
39,33,22,8320.0
40,33,22,3158.0
41,33,22,771.0
42,33,22,25715.0
44,33,22,61199.0
45,33,22,9533.0
46,33,22,1388.0
47,33,22,5637.0
48,33,22,13093.0
49,33,22,1927.0
50,33,22,427954.0
51,33,22,16381.0
53,33,22,3886.0
54,33,22,1889.0
55,33,22,3064.0
56,33,22,789.0
1,33,23,3930.0
2,33,23,167.0
4,33,23,9799.0
5,33,23,1283.0
6,33,23,19498.0
8,33,23,5733.0
9,33,23,85154.0
10,33,23,3361.0
11,33,23,606.0
12,33,23,76130.0
13,33,23,9972.0
15,33,23,1026.0
16,33,23,454.0
17,33,23,9520.0
18,33,23,8277.0
19,33,23,1297.0
20,33,23,1752.0
21,33,23,3200.0
22,33,23,1653.0
23,33,23,405466.0
24,33,23,9078.0
25,33,23,1655635.0
26,33,23,9190.0
27,33,23,5065.0
28,33,23,1569.0
29,33,23,2857.0
30,33,23,385.0
31,33,23,1272.0
32,33,23,2867.0
34,33,23,24102.0
35,33,23,2780.0
36,33,23,86373.0
37,33,23,16608.0
38,33,23,309.0
39,33,23,15571.0
40,33,23,2668.0
41,33,23,456.0
42,33,23,32894.0
44,33,23,45930.0
45,33,23,10535.0
46,33,23,467.0
47,33,23,7993.0
48,33,23,20851.0
49,33,23,3229.0
50,33,23,431376.0
51,33,23,18732.0
53,33,23,3815.0
54,33,23,1866.0
55,33,23,3227.0
56,33,23,778.0
1,33,24,3298.0
2,33,24,681.0
4,33,24,10668.0
5,33,24,772.0
6,33,24,26231.0
8,33,24,7776.0
9,33,24,131480.0
10,33,24,3554.0
11,33,24,1781.0
12,33,24,85694.0
13,33,24,12606.0
15,33,24,1054.0
16,33,24,1666.0
17,33,24,8723.0
18,33,24,8936.0
19,33,24,2082.0
20,33,24,1780.0
21,33,24,5483.0
22,33,24,1413.0
23,33,24,462013.0
24,33,24,12798.0
25,33,24,1997784.0
26,33,24,10547.0
27,33,24,5529.0
28,33,24,1167.0
29,33,24,4391.0
30,33,24,817.0
31,33,24,1870.0
32,33,24,1783.0
34,33,24,28690.0
35,33,24,4546.0
36,33,24,102661.0
37,33,24,21000.0
38,33,24,755.0
39,33,24,17107.0
40,33,24,1693.0
41,33,24,813.0
42,33,24,40801.0
44,33,24,80101.0
45,33,24,11610.0
46,33,24,160.0
47,33,24,9566.0
48,33,24,17301.0
49,33,24,3503.0
50,33,24,480152.0
51,33,24,23440.0
53,33,24,5430.0
54,33,24,2944.0
55,33,24,4819.0
56,33,24,537.0
1,33,25,2036.0
2,33,25,1032.0
4,33,25,13736.0
5,33,25,1355.0
6,33,25,33648.0
8,33,25,11890.0
9,33,25,155494.0
10,33,25,2067.0
11,33,25,2107.0
12,33,25,98677.0
13,33,25,15047.0
15,33,25,1984.0
16,33,25,464.0
17,33,25,11059.0
18,33,25,6582.0
19,33,25,2969.0
20,33,25,1827.0
21,33,25,3599.0
22,33,25,2208.0
23,33,25,467425.0
24,33,25,21395.0
25,33,25,2207342.0
26,33,25,11176.0
27,33,25,5008.0
28,33,25,1892.0
29,33,25,5397.0
30,33,25,1577.0
31,33,25,1562.0
32,33,25,3924.0
34,33,25,40418.0
35,33,25,5211.0
36,33,25,119504.0
37,33,25,28794.0
38,33,25,82.0
39,33,25,20664.0
40,33,25,2290.0
41,33,25,1760.0
42,33,25,51223.0
44,33,25,74663.0
45,33,25,12625.0
46,33,25,242.0
47,33,25,8307.0
48,33,25,20157.0
49,33,25,3475.0
50,33,25,477409.0
51,33,25,26045.0
53,33,25,6242.0
54,33,25,3298.0
55,33,25,6680.0
56,33,25,1578.0
1,33,26,3050.0
2,33,26,563.0
4,33,26,13101.0
5,33,26,1333.0
6,33,26,30758.0
8,33,26,10978.0
9,33,26,132929.0
10,33,26,6297.0
11,33,26,1463.0
12,33,26,88231.0
13,33,26,14447.0
15,33,26,1887.0
16,33,26,483.0
17,33,26,11287.0
18,33,26,7477.0
19,33,26,1170.0
20,33,26,1460.0
21,33,26,4088.0
22,33,26,3446.0
23,33,26,400544.0
24,33,26,19033.0
25,33,26,1991827.0
26,33,26,9553.0
27,33,26,4482.0
28,33,26,1603.0
29,33,26,3594.0
30,33,26,681.0
31,33,26,941.0
32,33,26,2578.0
34,33,26,52810.0
35,33,26,4878.0
36,33,26,143853.0
37,33,26,26704.0
38,33,26,146.0
39,33,26,17897.0
40,33,26,3582.0
41,33,26,2164.0
42,33,26,39941.0
44,33,26,92252.0
45,33,26,10506.0
46,33,26,590.0
47,33,26,7479.0
48,33,26,23816.0
49,33,26,5778.0
50,33,26,396562.0
51,33,26,25208.0
53,33,26,8931.0
54,33,26,3426.0
55,33,26,5314.0
56,33,26,284.0
1,33,27,2892.0
4,33,27,9932.0
5,33,27,1733.0
6,33,27,40449.0
8,33,27,9847.0
9,33,27,155370.0
10,33,27,5308.0
11,33,27,1023.0
12,33,27,80328.0
13,33,27,13032.0
15,33,27,1135.0
16,33,27,329.0
17,33,27,11030.0
18,33,27,5114.0
19,33,27,1635.0
20,33,27,2858.0
21,33,27,4596.0
22,33,27,1541.0
23,33,27,448248.0
24,33,27,17861.0
25,33,27,2027893.0
26,33,27,11830.0
27,33,27,3898.0
28,33,27,1102.0
29,33,27,4321.0
30,33,27,1565.0
31,33,27,523.0
32,33,27,3034.0
34,33,27,44219.0
35,33,27,2021.0
36,33,27,135020.0
37,33,27,27847.0
38,33,27,1063.0
39,33,27,17010.0
40,33,27,2582.0
41,33,27,2589.0
42,33,27,35902.0
44,33,27,92083.0
45,33,27,12120.0
46,33,27,379.0
47,33,27,7758.0
48,33,27,26074.0
49,33,27,3715.0
50,33,27,417407.0
51,33,27,24496.0
53,33,27,6792.0
54,33,27,2152.0
55,33,27,4845.0
56,33,27,1217.0
1,33,28,4213.0
4,33,28,12143.0
5,33,28,2002.0
6,33,28,42146.0
8,33,28,10166.0
9,33,28,163248.0
10,33,28,5202.0
11,33,28,1129.0
12,33,28,79506.0
13,33,28,16568.0
15,33,28,1664.0
16,33,28,616.0
17,33,28,13289.0
18,33,28,8713.0
19,33,28,2066.0
20,33,28,2078.0
21,33,28,3658.0
22,33,28,2717.0
23,33,28,454371.0
24,33,28,17358.0
25,33,28,1933146.0
26,33,28,12193.0
27,33,28,4106.0
28,33,28,2108.0
29,33,28,5810.0
30,33,28,371.0
31,33,28,527.0
32,33,28,3349.0
34,33,28,46950.0
35,33,28,2009.0
36,33,28,132542.0
37,33,28,36344.0
38,33,28,292.0
39,33,28,18936.0
40,33,28,2844.0
41,33,28,2063.0
42,33,28,41143.0
44,33,28,95039.0
45,33,28,13138.0
46,33,28,362.0
47,33,28,6654.0
48,33,28,26073.0
49,33,28,3248.0
50,33,28,429090.0
51,33,28,23097.0
53,33,28,4524.0
54,33,28,2829.0
55,33,28,5818.0
56,33,28,462.0
1,33,29,4516.0
2,33,29,139.0
4,33,29,7977.0
5,33,29,2018.0
6,33,29,39924.0
8,33,29,12097.0
9,33,29,153467.0
10,33,29,5766.0
11,33,29,2482.0
12,33,29,68865.0
13,33,29,16386.0
15,33,29,3417.0
16,33,29,994.0
17,33,29,14733.0
18,33,29,5560.0
19,33,29,2378.0
20,33,29,2537.0
21,33,29,4295.0
22,33,29,4705.0
23,33,29,454525.0
24,33,29,26177.0
25,33,29,2007009.0
26,33,29,11106.0
27,33,29,5385.0
28,33,29,3035.0
29,33,29,4224.0
30,33,29,1138.0
31,33,29,836.0
32,33,29,1811.0
34,33,29,49016.0
35,33,29,2516.0
36,33,29,142912.0
37,33,29,21345.0
38,33,29,291.0
39,33,29,18112.0
40,33,29,1910.0
41,33,29,2357.0
42,33,29,44744.0
44,33,29,115073.0
45,33,29,14096.0
46,33,29,366.0
47,33,29,10252.0
48,33,29,25054.0
49,33,29,1493.0
50,33,29,431672.0
51,33,29,34821.0
53,33,29,6162.0
54,33,29,1769.0
55,33,29,5060.0
56,33,29,1597.0
1,33,30,2429.0
2,33,30,283.0
4,33,30,10689.0
5,33,30,3679.0
6,33,30,36163.0
8,33,30,8036.0
9,33,30,165902.0
10,33,30,6612.0
11,33,30,1971.0
12,33,30,74279.0
13,33,30,12788.0
15,33,30,1800.0
16,33,30,1456.0
17,33,30,16504.0
18,33,30,10323.0
19,33,30,2117.0
20,33,30,2220.0
21,33,30,3139.0
22,33,30,3899.0
23,33,30,466316.0
24,33,30,22593.0
25,33,30,2039483.0
26,33,30,11336.0
27,33,30,4047.0
28,33,30,1342.0
29,33,30,6207.0
30,33,30,485.0
31,33,30,742.0
32,33,30,1579.0
34,33,30,47716.0
35,33,30,2321.0
36,33,30,145965.0
37,33,30,23177.0
38,33,30,829.0
39,33,30,16755.0
40,33,30,2412.0
41,33,30,1457.0
42,33,30,50796.0
44,33,30,103433.0
45,33,30,10862.0
46,33,30,263.0
47,33,30,7160.0
48,33,30,21816.0
49,33,30,2480.0
50,33,30,419852.0
51,33,30,31174.0
53,33,30,7761.0
54,33,30,2110.0
55,33,30,6175.0
56,33,30,1706.0
1,33,31,3368.0
2,33,31,870.0
4,33,31,6390.0
5,33,31,2239.0
6,33,31,40287.0
8,33,31,6785.0
9,33,31,184474.0
10,33,31,3312.0
11,33,31,2098.0
12,33,31,65991.0
13,33,31,12446.0
15,33,31,1680.0
16,33,31,1705.0
17,33,31,15250.0
18,33,31,4615.0
19,33,31,2619.0
20,33,31,2840.0
21,33,31,4392.0
22,33,31,2110.0
23,33,31,489193.0
24,33,31,24678.0
25,33,31,2220826.0
26,33,31,11804.0
27,33,31,6294.0
28,33,31,1201.0
29,33,31,7479.0
30,33,31,1455.0
31,33,31,798.0
32,33,31,2570.0
34,33,31,70867.0
35,33,31,217.0
36,33,31,167290.0
37,33,31,21712.0
38,33,31,403.0
39,33,31,18754.0
40,33,31,3436.0
41,33,31,2436.0
42,33,31,50828.0
44,33,31,134443.0
45,33,31,12175.0
46,33,31,621.0
47,33,31,8489.0
48,33,31,18481.0
49,33,31,3012.0
50,33,31,436657.0
51,33,31,29832.0
53,33,31,5858.0
54,33,31,3289.0
55,33,31,8753.0
56,33,31,1579.0
1,33,32,1048.0
2,33,32,577.0
4,33,32,6497.0
5,33,32,753.0
6,33,32,29251.0
8,33,32,6547.0
9,33,32,188808.0
10,33,32,2153.0
11,33,32,2581.0
12,33,32,47180.0
13,33,32,10509.0
15,33,32,1657.0
16,33,32,1525.0
17,33,32,11426.0
18,33,32,4357.0
19,33,32,2184.0
20,33,32,2275.0
21,33,32,3399.0
22,33,32,1770.0
23,33,32,511200.0
24,33,32,21505.0
25,33,32,2195659.0
26,33,32,8433.0
27,33,32,4799.0
28,33,32,914.0
29,33,32,4120.0
30,33,32,514.0
31,33,32,797.0
32,33,32,833.0
34,33,32,59733.0
35,33,32,747.0
36,33,32,187055.0
37,33,32,20995.0
38,33,32,302.0
39,33,32,14063.0
40,33,32,1101.0
41,33,32,4830.0
42,33,32,45817.0
44,33,32,129440.0
45,33,32,8460.0
46,33,32,243.0
47,33,32,5350.0
48,33,32,15939.0
49,33,32,1858.0
50,33,32,464906.0
51,33,32,29388.0
53,33,32,5655.0
54,33,32,2927.0
55,33,32,5113.0
56,33,32,848.0
1,33,33,802.0
2,33,33,991.0
4,33,33,4451.0
5,33,33,451.0
6,33,33,24314.0
8,33,33,3634.0
9,33,33,181014.0
10,33,33,4693.0
11,33,33,2099.0
12,33,33,45930.0
13,33,33,11679.0
15,33,33,1844.0
16,33,33,1398.0
17,33,33,11699.0
18,33,33,5570.0
19,33,33,1664.0
20,33,33,1457.0
21,33,33,3374.0
22,33,33,720.0
23,33,33,491406.0
24,33,33,19564.0
25,33,33,2078994.0
26,33,33,11102.0
27,33,33,6597.0
28,33,33,1114.0
29,33,33,2181.0
30,33,33,789.0
31,33,33,1269.0
32,33,33,700.0
34,33,33,49216.0
35,33,33,1382.0
36,33,33,174879.0
37,33,33,15722.0
38,33,33,74.0
39,33,33,7935.0
40,33,33,1194.0
41,33,33,4035.0
42,33,33,36473.0
44,33,33,104078.0
45,33,33,5655.0
46,33,33,239.0
47,33,33,4410.0
48,33,33,13486.0
49,33,33,1449.0
50,33,33,447360.0
51,33,33,19998.0
53,33,33,5594.0
54,33,33,1322.0
55,33,33,4455.0
56,33,33,880.0
1,33,34,1713.0
2,33,34,561.0
4,33,34,4126.0
5,33,34,837.0
6,33,34,26974.0
8,33,34,7965.0
9,33,34,138692.0
10,33,34,2101.0
11,33,34,1427.0
12,33,34,39048.0
13,33,34,8738.0
15,33,34,1975.0
16,33,34,1199.0
17,33,34,7831.0
18,33,34,3870.0
19,33,34,1135.0
20,33,34,1519.0
21,33,34,1540.0
22,33,34,1236.0
23,33,34,490809.0
24,33,34,18813.0
25,33,34,2136602.0
26,33,34,6475.0
27,33,34,3687.0
28,33,34,639.0
29,33,34,2279.0
30,33,34,1044.0
31,33,34,1052.0
32,33,34,903.0
34,33,34,56643.0
35,33,34,2505.0
36,33,34,152339.0
37,33,34,12649.0
38,33,34,521.0
39,33,34,9093.0
40,33,34,1425.0
41,33,34,3518.0
42,33,34,28967.0
44,33,34,97795.0
45,33,34,6854.0
46,33,34,634.0
47,33,34,4941.0
48,33,34,14642.0
49,33,34,1839.0
50,33,34,400396.0
51,33,34,12068.0
53,33,34,6423.0
54,33,34,1484.0
55,33,34,4710.0
56,33,34,527.0
1,33,35,2102.0
2,33,35,562.0
4,33,35,4862.0
5,33,35,861.0
6,33,35,22594.0
8,33,35,6323.0
9,33,35,111378.0
10,33,35,2431.0
11,33,35,298.0
12,33,35,38842.0
13,33,35,8217.0
15,33,35,4350.0
16,33,35,990.0
17,33,35,8871.0
18,33,35,3507.0
19,33,35,1691.0
20,33,35,851.0
21,33,35,1753.0
22,33,35,2082.0
23,33,35,407075.0
24,33,35,12294.0
25,33,35,1935865.0
26,33,35,3522.0
27,33,35,2960.0
28,33,35,522.0
29,33,35,3687.0
30,33,35,1802.0
31,33,35,301.0
32,33,35,652.0
34,33,35,41490.0
35,33,35,1705.0
36,33,35,130836.0
37,33,35,13604.0
38,33,35,222.0
39,33,35,7714.0
40,33,35,1583.0
41,33,35,1736.0
42,33,35,27637.0
44,33,35,78593.0
45,33,35,6293.0
46,33,35,910.0
47,33,35,3667.0
48,33,35,14443.0
49,33,35,1084.0
50,33,35,386617.0
51,33,35,15195.0
53,33,35,3868.0
54,33,35,1944.0
55,33,35,2941.0
56,33,35,181.0
1,33,36,2942.0
2,33,36,858.0
4,33,36,4710.0
5,33,36,1775.0
6,33,36,24287.0
8,33,36,5480.0
9,33,36,103965.0
10,33,36,2225.0
11,33,36,447.0
12,33,36,39514.0
13,33,36,9280.0
15,33,36,3563.0
16,33,36,1041.0
17,33,36,8084.0
18,33,36,3879.0
19,33,36,1190.0
20,33,36,1308.0
21,33,36,1712.0
22,33,36,2369.0
23,33,36,418720.0
24,33,36,10268.0
25,33,36,1662062.0
26,33,36,5177.0
27,33,36,3199.0
28,33,36,927.0
29,33,36,4144.0
30,33,36,700.0
31,33,36,879.0
32,33,36,2112.0
34,33,36,33722.0
35,33,36,748.0
36,33,36,102845.0
37,33,36,13178.0
38,33,36,300.0
39,33,36,11328.0
40,33,36,1280.0
41,33,36,1814.0
42,33,36,26479.0
