FIPS,Week,Confirmed,Deaths,Incident_Rate,New_Cases,New_Deaths,Susceptible
13,14,7478140,135253,10061.817394726708,61966,1818,6158.529574634869
13,15,7548454,137296,10156.424693907093,70314,2043,6923.105533601981
13,16,7617385,138934,10249.171170281688,68931,1638,6725.519444915808
13,17,7681903,140669,10335.979966944087,64518,1735,6242.07866175608
13,18,7741855,141952,10416.645222802988,59952,1283,5755.403848137171
13,19,7786861,142995,10477.200675584972,45006,1043,4295.61305481888
13,20,7822793,144002,10525.54708560502,35932,1007,3413.7892983388415
13,21,7850866,145187,10563.319232117678,28073,1185,2657.5926925169783
13,22,7872479,146207,10592.399465886,21613,1020,2040.4253134152532
13,23,7890737,147425,10616.965556116043,18258,1218,1719.7004081342468
13,24,7907808,148584,10639.934541016755,17071,1159,1604.4271639258309
13,25,7923888,149444,10661.570138064577,16080,860,1508.2206271466732
13,26,7941473,149935,10685.23070859231,17585,491,1645.729556953729
13,27,7962789,150252,10713.911329653962,21316,317,1989.5628537639266
13,28,8003193,150699,10768.274803728606,40404,447,3752.133070193359
13,29,8069759,151119,10857.83917892048,66566,420,6130.685756447002
13,30,8194904,151557,11026.22144213875,125145,438,11349.762986052063
13,31,8387751,152203,11285.696565514463,192847,646,17087.735690970087
13,32,8656356,153274,11647.103875528794,268605,1071,23061.95624857042
13,33,9003620,154704,12114.346659932722,347264,1430,28665.516164280587
13,34,9419295,156769,12673.636262100244,415675,2065,32798.400664460554
13,35,9868977,160050,13278.682191929784,449682,3281,33864.95689107595
13,36,10240040,164041,13777.946467262886,371063,3991,26931.6621952092
13,37,10575373,169546,14229.136123036367,335333,5505,23566.645023313125
13,38,10822532,175727,14561.687897336293,247159,6181,16973.2383870974
13,39,11009163,181356,14812.799409315909,186631,5629,12599.306508034262
13,40,11163018,187427,15019.810900845308,153855,6071,10243.47117388416
13,41,11271899,192159,15166.30999550725,108881,4732,7179.135863123862
13,42,11352445,197406,15274.684423356375,80546,5247,5273.1694984701535
13,43,11415306,201814,15359.263730944882,62861,4408,4092.7092015062935
13,44,11468563,205145,15430.920882187163,53257,3331,3451.3170281028233
13,45,11510541,207833,15487.402169057406,41978,2688,2710.461027729279
13,46,11562028,210078,15556.677790027636,51487,2245,3309.6398019508338
13,47,11607968,212128,15618.48993731476,45940,2050,2941.3855106595743
13,48,11658432,213830,15686.389114517577,50464,1702,3217.056496022793
13,49,11723476,215269,15773.905642774957,65044,1439,4123.519023951599
13,50,11802814,216365,15880.654709850833,79338,1096,4995.8897444439945
13,51,12004318,217822,16151.777803602356,201504,1457,12475.654534763242
15,1,161837,2076,1632.8857007251663,4521,117,2768.717980684269
15,2,171215,2195,1727.5068448479603,9378,119,5428.632614665771
15,3,177581,2289,1791.73783263701,6366,94,3552.9751529724467
15,4,183406,2709,1850.5102963302577,5825,420,3147.7803779592814
15,5,188082,2892,1897.689702378262,4676,183,2464.0487821269444
15,6,191624,2951,1933.4273961810916,3542,59,1831.9798338412722
15,7,194068,2993,1958.0866066989104,2444,42,1248.1572529216564
15,8,196839,3039,1986.045146938222,2771,46,1395.235150757726
15,9,199506,3086,2012.954359070392,2667,47,1324.9182665183002
15,10,202524,3130,2043.405053564164,3018,44,1476.9465284114474
15,11,206215,3160,2080.6461116743403,3691,30,1773.968181946027
15,12,210372,3198,2122.5889668799764,4157,38,1958.457367330253
15,13,215703,3242,2176.3771220643025,5331,44,2449.4835687959835
15,14,221345,3279,2233.303171876715,5642,37,2526.3027747633787
15,15,226236,3307,2282.6518619923672,4891,28,2142.6832893085098
15,16,230828,3327,2328.9837337999884,4592,20,1971.6754279376853
15,17,235254,3366,2373.6407165135183,4426,39,1864.646140086885
15,18,240328,3395,2424.8358205100058,5074,29,2092.5128031690024
15,19,244700,3423,2468.9479597832897,4372,28,1770.794715488353
15,20,249073,3448,2513.0701887499113,4373,25,1740.102612165911
15,21,251898,3479,2541.573572429469,2825,31,1111.5161216047766
15,22,254619,3504,2569.0276280018857,2721,25,1059.155600485431
15,23,257320,3537,2596.279889707544,2701,33,1040.3346768226334
15,24,259984,3553,2623.158832759701,2664,16,1015.5694602744783
15,25,262148,3595,2644.9929291429085,2164,42,818.1496351679206
15,26,264402,3619,2667.735097926528,2254,24,844.9114763125846
15,27,267081,3631,2694.7653863787527,2679,12,994.1496256191941
15,28,271158,3652,2735.901066117357,4077,21,1490.1854641205496
15,29,278175,3674,2806.700444269377,7017,22,2500.0886768401188
15,30,289172,3727,2917.6568019062256,10997,53,3769.1204780545836
15,31,309389,3770,3121.640132118481,20217,43,6476.403154863295
15,32,336983,3814,3400.055130084398,27594,44,8115.7507582281605
15,33,371231,3893,3745.60694752068,34248,79,9143.51144683499
15,34,406493,4008,4101.389714001589,35262,115,8597.573617454667
15,35,450330,4202,4543.691600854961,43837,194,9647.881909888303
15,36,484731,4429,4890.78714137194,34401,227,7033.837091170154
15,37,513585,4726,5181.915152943608,28854,297,5568.211587487952
15,38,536215,5100,5410.244913180207,22630,374,4182.805097209141
15,39,552700,5413,5576.573507855433,16485,313,2956.1163278451236
15,40,564703,5744,5697.680096990204,12003,331,2106.646880076784
15,41,572882,5967,5780.20369880086,8179,223,1415.0020356024452
15,42,579320,6148,5845.161144510238,6438,181,1101.4238685355244
15,43,585989,6246,5912.449309380671,6669,98,1127.9589305601298
15,44,592054,6493,5973.643299475013,6065,247,1015.2932968952157
15,45,597589,6777,6029.48975210027,5535,284,917.9881262874652
15,46,603291,6908,6087.021183512957,5702,131,936.747191786385
15,47,609621,7058,6150.888942341842,6330,150,1029.1195401733207
15,48,614603,7167,6201.155794551242,4982,109,803.3986187506407
15,49,620126,7276,6256.881170856445,5523,109,882.7081495051006
15,50,631187,7439,6368.483268866919,11061,163,1736.8342716817679
15,51,671421,7527,6774.43199062385,40234,88,5939.095713955923
16,1,1021427,10434,8165.239812605745,21960,317,2689.4494839082968
16,2,1066647,10997,8526.72638416302,45220,563,5303.32485911459
16,3,1101797,11475,8807.713845247456,35150,478,3990.8199355235124
16,4,1128101,11923,9017.98679478842,26304,448,2916.8372718400224
16,5,1148410,12221,9180.335993854247,20309,298,2212.2283992215325
16,6,1165099,12504,9313.747081707395,16689,283,1791.867424957021
16,7,1178006,12707,9416.92503790133,12907,203,1370.6172607355143
16,8,1191531,12901,9525.043257280196,13525,194,1419.9410579749913
16,9,1205071,13105,9633.28138595966,13540,204,1405.5439115205659
16,10,1219065,13287,9745.148769470772,13994,182,1435.996548748426
16,11,1234768,13510,9870.677819297483,15703,223,1590.8735233258394
16,12,1249362,13652,9987.341574832795,14594,142,1461.2497120130117
16,13,1263062,13725,10096.858736052049,13700,73,1356.857648318135
16,14,1276877,13867,10207.295201909275,13815,142,1353.4437602447222
16,15,1289196,14044,10305.772713519493,12319,177,1195.3494747501545
16,16,1299579,14179,10388.77393139829,10383,135,999.4442143571112
16,17,1309982,14287,10471.935028344558,10403,108,993.4171642434783
16,18,1318525,14377,10540.227372015806,8543,90,810.5138246525474
16,19,1326414,14446,10603.291670180675,7889,69,744.0142406141672
16,20,1334407,14525,10667.187339496406,7993,79,749.3071740106278
16,21,1341650,14611,10725.087543781883,7243,86,675.3324828755636
16,22,1347027,14670,10768.0710310721,5377,59,499.34663176758875
16,23,1352704,14776,10813.452704374413,5677,106,524.9942044601036
16,24,1357027,14836,10848.01056480878,4323,60,398.50624906505175
16,25,1361131,14971,10880.817749454314,4104,135,377.17753338951206
16,26,1364846,15061,10910.51528623749,3715,90,340.49720865943846
16,27,1368683,15130,10941.188085332256,3837,69,350.69317610432796
16,28,1375165,15175,10993.004891100372,6482,45,589.6476954401835
16,29,1383910,15251,11062.9120133531,8745,76,790.4790338605834
16,30,1396733,15339,11165.418477463649,12823,88,1148.456730563393
16,31,1418131,15467,11336.473091753398,21398,128,1887.535905286606
16,32,1444816,15629,11549.791737529731,26685,162,2310.4312706600704
16,33,1477517,15881,11811.202006802054,32701,252,2768.642851182085
16,34,1510879,16181,12077.896279254372,33362,300,2762.2360077147146
16,35,1557235,16529,12448.463981844132,46356,348,3723.8329216849097
16,36,1606019,16972,12838.44100322516,48784,443,3799.8383127472343
16,37,1667382,17871,13328.97396409356,61363,899,4603.730201987307
16,38,1726420,18859,13800.920983368182,59038,988,4277.830448500365
16,39,1788917,20029,14300.51908736232,62497,1170,4370.260940753539
16,40,1851862,21280,14803.698482467862,62945,1251,4251.977982025658
16,41,1908048,22312,15252.84674672078,56186,1032,3683.640236671195
16,42,1969094,23409,15740.845624369727,61046,1097,3878.1906294468417
16,43,2020102,24396,16148.601198053791,51008,987,3158.66367460653
16,44,2058755,25205,16457.59147780619,38653,809,2348.6425733756564
16,45,2088044,25891,16691.726378167554,29289,686,1754.7016609563784
16,46,2112148,26600,16884.41263028645,24104,709,1427.5888968007926
16,47,2133339,27163,17053.812496227853,21191,563,1242.5960473464368
16,48,2152070,27586,17203.547236870032,18731,423,1088.7870822278085
16,49,2173217,28013,17372.595368862992,21147,427,1217.2619894147708
16,50,2190712,28363,17512.449583135316,17495,350,999.0035898146356
16,51,2205822,28612,17633.238218611445,15110,249,856.904433131957
17,1,7005114,131290,7897.290937337037,157211,3370,19906.953061173594
17,2,7325147,137387,8258.083596892438,320033,6097,38753.90655047742
17,3,7577164,142208,8542.19768413711,252017,4821,29502.595153937542
17,4,7787966,146659,8779.847595926201,210802,4451,24009.7561713726
17,5,7943121,150058,8954.763261164842,155155,3399,17326.532871380154
17,6,8072386,153287,9100.491555238985,129265,3229,14204.177787032233
17,7,8169777,155801,9210.286351109284,97391,2514,10574.155491731293
17,8,8257066,158067,9308.692548157498,87289,2266,9377.14932021011
17,9,8340700,160002,9402.978241474304,83634,1935,8894.415987384751
17,10,8420016,161620,9492.395990847948,79316,1618,8355.74075043563
17,11,8500311,162835,9582.917426446782,80295,1215,8378.972334500468
17,12,8595945,163947,9690.73144938792,95634,1112,9868.604913826228
17,13,8717637,165031,9827.9222401083,121692,1084,12382.27135165642
17,14,8861720,165973,9990.355766546892,144083,942,14422.209115161615
17,15,9024780,167054,10174.183218925564,163060,1081,16026.839353225232
17,16,9170591,168191,10338.56482483006,145811,1137,14103.601657534391
17,17,9303154,169547,10488.011154829288,132563,1356,12639.479310523075
17,18,9424790,171153,10625.138813344753,121636,1606,11447.944552708339
17,19,9519252,172590,10731.631569425916,94462,1437,8802.203037711368
17,20,9592439,174114,10814.139724443934,73187,1524,6767.713555112521
17,21,9648189,175492,10876.99008915699,55750,1378,5125.498832216077
17,22,9682510,176743,10915.682239243391,34321,1251,3144.1919293519964
17,23,9703804,177874,10939.688260161773,21294,1131,1946.4905666046018
17,24,9717641,178691,10955.287551579431,13837,817,1263.0430680028212
17,25,9728916,179266,10967.711067617782,11275,575,1028.0175991588153
17,26,9742176,179711,10982.895490260296,13260,445,1207.3318927380358
17,27,9758974,180104,11001.86671783682,16798,393,1526.8318032580942
17,28,9787842,180579,11034.410242108965,28868,475,2616.1796930329256
17,29,9833019,180953,11085.338766340574,45177,374,4075.382895575104
17,30,9905331,181257,11166.843570244786,72312,304,6475.5989053775975
17,31,10009043,181691,11283.771177909515,103712,434,9191.253381940183
17,32,10148460,182349,11440.909490660984,139417,658,12185.831914307484
17,33,10311479,183183,11624.713268462814,163019,834,14023.485675320808
17,34,10486662,184340,11822.20095167966,175183,1157,14818.137563049168
17,35,10686179,185725,12047.124087374656,199517,1385,16561.38000679292
17,36,10869264,187140,12253.519048288324,183085,1415,14941.42207463046
17,37,11065981,189302,12475.30586623208,196717,2162,15768.511177947936
17,38,11229304,191350,12659.428687140884,163323,2048,12901.293102262918
17,39,11365581,193209,12813.023704891575,136277,1859,10635.818924456848
17,40,11501564,194998,12966.336882441758,135983,1789,10487.387550769261
17,41,11614055,196557,13093.15369906188,112491,1559,8591.589359258796
17,42,11726031,198277,13219.371887096122,111976,1720,8470.599129547416
17,43,11829516,199765,13336.017654560348,103485,1488,7759.812762741249
17,44,11943085,201238,13464.066676537086,113569,1473,8434.970111809456
17,45,12082416,202415,13621.180187350908,139331,1177,10228.996172401237
17,46,12266028,203563,13828.192941984087,183612,1148,13278.090692713107
17,47,12458599,204623,14045.293321073812,192571,1060,13710.714016279246
17,48,12712640,205893,14331.686931860182,254041,1270,17725.826778650317
17,49,13065155,208006,14729.113180677485,352515,2113,23933.212792637773
17,50,13443523,210352,15155.661413732769,378368,2346,24965.4561203878
17,51,13971694,213067,15751.043200499756,528171,2715,33532.445646726555
18,1,3785724,69111,8033.275719130858,99967,2264,12444.114144113517
18,2,4024290,72368,8539.510842243419,238566,3257,27936.728977479255
18,3,4192551,75468,8896.559323795871,168261,3100,18913.041983539377
18,4,4323968,77919,9175.425135244624,131417,2451,14322.715085451604
18,5,4423132,80441,9385.850341469875,99164,2522,10565.26541466997
18,6,4504722,83928,9558.983661786911,81590,3487,8535.426242662701
18,7,4560625,85787,9677.6093757921,55903,1859,5776.529908288885
18,8,4607119,87277,9776.269267872258,46494,1490,4755.801904187846
18,9,4646394,88510,9859.610500320496,39275,1233,3983.4230772831575
18,10,4685426,89490,9942.436088733468,39032,980,3925.7984312547037
18,11,4722249,90244,10020.57419700696,36823,754,3674.739518519672
18,12,4761619,90822,10104.117018687088,39370,578,3896.4315166963174
18,13,4807297,91319,10201.045365364886,45678,497,4477.776381143083
18,14,4856771,91715,10306.028793350732,49474,396,4800.491148629408
18,15,4916349,92274,10432.45282764229,59578,559,5710.83339501325
18,16,4975512,92711,10557.996235289263,59163,437,5603.6201075969675
18,17,5025074,93153,10663.166398563597,49562,442,4647.962729595624
18,18,5078831,93616,10777.238317919926,53757,463,4988.012551472967
18,19,5123820,94103,10872.704612168523,44989,487,4137.792904780028
18,20,5161983,94616,10953.68618960766,38163,513,3484.0326205626784
18,21,5192104,95038,11017.602708069107,30121,422,2733.897817711278
18,22,5214458,95508,11065.037715329394,22354,470,2020.237126623707
18,23,5234893,95945,11108.400620105453,20435,437,1839.598759430231
18,24,5251010,96331,11142.600763794017,16117,386,1446.4307159213176
18,25,5264495,96684,11171.21582476319,13485,353,1207.120174879072
18,26,5277179,96933,11198.131170208728,12684,249,1132.6890002632088
18,27,5291967,97239,11229.511186642709,14788,306,1316.8872406120443
18,28,5312451,97527,11272.978069022583,20484,288,1817.08860556455
18,29,5339183,97707,11329.70315688525,26732,180,2359.4616407716308
18,30,5379305,97912,11414.841716485202,40122,205,3514.8976215812263
18,31,5440468,98234,11544.629107961497,61163,322,5297.961452726125
18,32,5534535,98691,11744.23852139773,94067,457,8009.62955823931
18,33,5663119,99313,12017.092729752256,128584,622,10700.09218466361
18,34,5831945,100249,12375.34013673649,168826,936,13642.130085688395
18,35,6039055,101488,12814.825882181536,207110,1239,16161.749047872554
18,36,6238503,102797,13238.05292557646,199448,1309,15066.263983176734
18,37,6431887,104794,13648.412210000894,193384,1997,14168.974165236423
18,38,6596422,106891,13997.554149679328,164535,2097,11754.5535627572
18,39,6730763,109067,14282.624665486544,134341,2176,9405.90424704153
18,40,6853705,111141,14543.50659545856,122942,2074,8453.39459180983
18,41,6959723,113008,14768.475934266886,106018,1867,7178.668975179041
18,42,7047456,114736,14954.644650915672,87733,1728,5866.605462579689
18,43,7126216,116225,15121.772734114222,78760,1489,5208.384055549256
18,44,7208531,117699,15296.444498569384,82315,1474,5381.315900417158
18,45,7308786,118974,15509.184797973532,100255,1275,6464.234020417344
18,46,7434516,120245,15775.982841403618,125730,1271,7969.709479527652
18,47,7565279,121476,16053.460870140185,130763,1231,8145.471002033104
18,48,7739395,123078,16422.93361435297,174116,1602,10602.00352072481
18,49,7971534,125168,16915.53069543001,232139,2090,13723.424004823917
18,50,8189935,127648,17378.975851583473,218401,2480,12566.96607815935
18,51,8373854,130266,17769.250482535655,183919,2618,10350.408430606743
19,1,2034267,28313,9210.875556756948,39410,1207,4278.6377643642645
19,2,2106106,29560,9536.152469336204,71839,1247,7533.331732163527
19,3,2162080,30782,9789.59488786529,55974,1222,5717.703402556797
19,4,2212715,31727,10018.86306348648,50635,945,5053.966670583423
19,5,2254496,34909,10208.041569374282,41781,3182,4092.949633487928
19,6,2288056,36192,10359.996540715194,33560,1283,3239.383321037597
19,7,2315642,37035,10484.90207824232,27586,843,2631.0212335931033
19,8,2341850,37896,10603.568225110694,26208,861,2471.6208208040653
19,9,2366206,38579,10713.848775825214,24356,683,2273.3193747289965
19,10,2388955,39176,10816.853056010985,22749,597,2103.1070573116695
19,11,2410113,39624,10912.65351142311,21158,448,1938.8501593908668
19,12,2433687,39864,11019.393275856684,23574,240,2139.3192356289032
19,13,2460149,40253,11139.209499087408,26462,389,2375.5725217456343
19,14,2484927,40864,11251.400806592925,24778,611,2202.214677614272
19,15,2508248,41057,11356.99502252384,23321,193,2053.448113145111
19,16,2529569,41297,11453.53351906614,21321,240,1861.521596327279
19,17,2548211,41548,11537.94187948739,18642,251,1615.712767035383
19,18,2565802,41787,11617.59145936993,17591,239,1514.1692717910423
19,19,2579498,41948,11679.605025743149,13696,161,1172.642394140255
19,20,2589617,42138,11725.422437989828,10119,190,862.9966257944709
19,21,2596978,42307,11758.752013199615,7361,169,626.0018062917746
19,22,2601507,42428,11779.258689755128,4529,121,384.4893909952962
19,23,2605784,42598,11798.624345667677,4277,170,362.49988767296134
19,24,2609759,42746,11816.622587952545,3975,148,336.39053548622684
19,25,2613131,42845,11831.890530841743,3372,99,284.9924947505502
19,26,2616953,42966,11849.19601059338,3822,121,322.55352992583363
19,27,2621634,43036,11870.390921822427,4681,70,394.34253099402895
19,28,2624993,43079,11885.600002535602,3359,43,282.6108904290411
19,29,2632526,43154,11919.70836961281,7533,75,631.9785490057837
19,30,2645343,43242,11977.741947314733,12817,88,1070.0681360791395
19,31,2666097,43321,12071.713147410355,20754,79,1719.225742574258
19,32,2701400,43419,12231.560178198446,35303,98,2886.222156918635
19,33,2743501,43534,12422.187599188426,42101,115,3389.177603689592
19,34,2790827,43750,12636.473087081156,47326,216,3745.190582361429
19,35,2846944,44032,12890.56298954653,56117,282,4353.339729653973
19,36,2910562,44269,13178.616367578894,63618,237,4827.365652475364
19,37,2988442,44615,13531.24608057145,77880,346,5755.567487004935
19,38,3075064,45135,13923.458343011633,86622,520,6221.2991820007655
19,39,3151559,45701,14269.816970327578,76495,566,5360.615357510362
19,40,3215474,46302,14559.21512268915,63915,601,4390.003132819609
19,41,3262132,46954,14770.476000306084,46658,652,3158.869084451518
19,42,3314261,47636,15006.508798310564,52129,682,3473.7593334079606
19,43,3366291,48404,15242.093338205308,52030,768,3413.573112663166
19,44,3429534,49171,15528.448768852308,63243,767,4072.718462829061
19,45,3489058,49871,15797.965089296184,59524,700,3767.8270374410517
19,46,3555338,50570,16098.071629834792,66280,699,4117.263329674985
19,47,3619617,51220,16389.117923125094,64279,650,3922.0536639926268
19,48,3694138,51842,16726.538555404473,74521,622,4455.255326926066
19,49,3783541,52430,17131.342795654524,89403,588,5218.680232274475
19,50,3858957,53370,17472.815862360312,75416,940,4316.190395073072
19,51,3928737,54236,17788.769911828986,69780,866,3922.69956528014
20,1,1663558,21221,8168.228445582689,47616,1392,5829.4158050575015
20,2,1767215,23497,8676.03011553166,103657,2276,11947.51500625099
20,3,1849338,25018,9077.678743667371,82123,1521,9046.696002244998
20,4,1913492,25992,9392.690641261855,64154,974,6830.20472516928
20,5,1963106,27514,9638.782499929632,49614,1522,5147.3305887296665
20,6,2003442,29873,9836.828926978496,40336,2359,4100.508436145967
20,7,2034055,31445,9987.609594140162,30613,1572,3065.0977805501107
20,8,2061082,32789,10119.96254829674,27027,1344,2670.6620573955415
20,9,2077696,33449,10201.391660101568,16614,660,1628.6013275010937
20,10,2092099,33748,10272.395727241994,14403,299,1402.1071989860948
20,11,2103306,33808,10327.247349827134,11207,60,1085.1875258112796
20,12,2113657,34045,10377.803422494108,10351,237,997.4172354781734
20,13,2123814,34350,10428.030954242684,10157,305,974.0093834174501
20,14,2133429,34491,10475.159413447562,9615,141,917.8857925213696
20,15,2144108,34553,10527.461166218263,10679,62,1014.3946229189628
20,16,2154776,34679,10580.042423949397,10668,126,1008.31353717935
20,17,2165967,34814,10635.16374430337,11191,135,1052.2640054314497
20,18,2177251,34989,10690.441979722846,11284,175,1055.5223087504696
20,19,2186014,35189,10733.363153733908,8763,200,816.426303152851
20,20,2194550,35345,10775.239861840208,8536,156,792.1865415014727
20,21,2201983,35466,10811.825590081557,7433,121,687.4879675102057
20,22,2206695,35563,10835.220645629,4712,97,434.8780845455927
20,23,2212657,35709,10864.82365345543,5962,146,548.7433749653043
20,24,2218233,35871,10891.97486338337,5576,162,511.9365468557398
20,25,2223079,35959,10915.502316017331,4846,88,443.95574841196395
20,26,2230151,36075,10950.156027514664,7072,116,645.8355462908521
20,27,2239691,36157,10997.009885354912,9540,82,867.5085409084463
20,28,2256754,36340,11081.180107210255,17063,183,1539.8179467273092
20,29,2279681,36496,11194.923915317257,22927,156,2047.9817615044742
20,30,2313883,36881,11362.033556482902,34202,385,3010.200579850001
20,31,2351967,36949,11548.561437004631,38084,68,3297.7267521796125
20,32,2413298,37465,11849.132244976978,61331,516,5175.99084321125
20,33,2465594,37987,12105.168595921054,52296,522,4320.1380951952715
20,34,2531245,38673,12426.584589626404,65651,686,5283.108928804528
20,35,2608102,39109,12803.200361218482,76857,436,6002.952217541139
20,36,2675119,39839,13131.535328593389,67017,730,5103.515950193058
20,37,2751981,40670,13507.920631183006,76862,831,5690.142998217227
20,38,2812210,41523,13802.460016325052,60229,853,4363.642418001089
20,39,2861398,42295,14043.177533999327,49188,772,3502.626088783188
20,40,2907148,42700,14267.546463286437,45750,405,3206.5779577255907
20,41,2949122,43066,14472.600128729198,41974,366,2900.239046657446
20,42,2987956,43325,14663.19799376243,38834,259,2648.3990747802477
20,43,3027953,44233,14859.302596875685,39997,908,2691.7144825094124
20,44,3067193,45163,15051.611816842063,39240,930,2607.0297638218544
20,45,3113996,46040,15281.227593631957,46803,877,3062.777496979621
20,46,3168546,46403,15548.169541628537,54550,363,3508.451580357951
20,47,3220194,46627,15800.013318166184,51648,224,3268.858004101637
20,48,3283661,47170,16113.284439252737,63467,543,3938.799705253842
20,49,3370082,47661,16537.38663254287,86421,491,5225.795460930786
20,50,3450464,48216,16932.0084079015,80382,555,4747.339953037638
20,51,3524241,48569,17292.962094517985,73777,353,4266.302071140717
21,1,2011334,19625,6431.388970755661,97805,1622,15207.445925713979
21,2,2194276,20954,7016.359523179069,182942,1329,26073.635393915807
21,3,2343945,22755,7494.937201408557,149669,1801,19969.346770760407
21,4,2472870,24911,7907.184408016049,128925,2156,16304.792369493745
21,5,2586333,27112,8269.990727995153,113463,2201,13719.846095583978
21,6,2679055,29179,8566.476169073763,92722,2067,10823.820456623696
21,7,2744287,30427,8775.060305443125,65232,1248,7433.795065720166
21,8,2802466,31705,8961.091953558054,58179,1278,6492.400736597696
21,9,2851291,32956,9117.213496025464,48825,1251,5355.254653330719
21,10,2891582,34219,9246.046943389609,40291,1263,4357.646056383668
21,11,2928142,36991,9362.950242777391,36560,2772,3904.752140299207
21,12,2958777,41215,9460.907917196011,30635,4224,3238.061322245644
21,13,2988781,42614,9556.847922525089,30004,1399,3139.5288742935663
21,14,3016040,43394,9644.010587678578,27259,780,2826.5211606908397
21,15,3044732,44002,9735.755376136844,28692,608,2947.07486902624
21,16,3072260,44638,9823.778188651804,27528,636,2802.180532923646
21,17,3098925,45380,9909.041494947624,26665,742,2690.9767219761698
21,18,3128292,45801,10002.944645744152,29367,421,2935.8355004488076
21,19,3153693,46361,10084.16621871322,25401,560,2518.899376416791
21,20,3178196,46765,10162.516370378942,24503,404,2411.1154272203476
21,21,3199180,47193,10229.614259721207,20984,428,2051.299244256341
21,22,3214891,49000,10279.85134223438,15711,1807,1528.3294939735122
21,23,3229454,49871,10326.417609985589,14563,871,1410.2664205559206
21,24,3240358,50209,10361.283955076518,10904,338,1052.3792270607137
21,25,3248325,50378,10386.759025815643,7967,169,767.0342577697737
21,26,3255859,50548,10410.84954708445,7534,170,723.6681277475468
21,27,3264410,50743,10438.1920009429,8551,195,819.2031722761541
21,28,3280928,50932,10491.009525540476,16518,189,1574.4909924813958
21,29,3308715,51143,10579.86050967856,27787,211,2626.4051378163426
21,30,3357601,51285,10736.177104149872,48886,142,4553.389863613931
21,31,3434660,51519,10982.578946259368,77059,234,7016.475854812413
21,32,3542732,51843,11328.147145696908,108072,324,9540.13031522565
21,33,3686663,52346,11788.377145264278,143931,503,12209.568647693048
21,34,3870761,53364,12377.044093040317,184098,1018,14874.149160017889
21,35,4078567,54537,13041.519121283683,207806,1173,15934.186659348743
21,36,4279397,55626,13683.68787445788,200830,1089,14676.599016473581
21,37,4479914,57108,14324.855787021885,200517,1482,13997.837254436135
21,38,4663257,58940,14911.10856655291,183343,1832,12295.732351601038
21,39,4817825,60923,15405.35115899741,154568,1983,10033.396733687918
21,40,4939497,62860,15794.40636258358,121672,1937,7703.4867412451085
21,41,5037358,64569,16107.324135597466,97861,1709,6075.559116844584
21,42,5115230,66341,16356.325605234377,77872,1772,4760.971496867199
21,43,5179769,67866,16562.69382293646,64539,1525,3896.648739024848
21,44,5237666,69091,16747.82375523007,57897,1225,3456.986462609491
21,45,5298277,70795,16941.6319029104,60611,1704,3577.636460722986
21,46,5366842,72870,17160.873552870013,68565,2075,3995.4259780984794
21,47,5442003,75473,17401.206399841707,75161,2603,4319.298229844783
21,48,5525024,77018,17666.672177152243,83021,1545,4699.300421013555
21,49,5638161,79899,18028.436088061313,113137,2881,6275.475002233884
21,50,5745184,81924,18370.650032546502,107023,2025,5825.760101596399
21,51,5840105,83216,18674.166938487087,94921,1292,5083.011216118546
22,1,2324327,53832,7142.642033303999,80343,1645,11248.358748119348
22,2,2494691,56024,7666.169517759415,170364,2192,22222.83235523758
22,3,2624430,58571,8064.856636550714,129739,2547,16086.95676151393
22,4,2740243,60809,8420.74924624076,115813,2238,13753.289239873982
22,5,2841363,62926,8731.490360725815,101120,2117,11581.069877238493
22,6,2908427,64426,8937.577604612537,67064,1500,7503.599181660741
22,7,2948117,65619,9059.54472124537,39690,1193,4381.014854634331
22,8,2986666,66709,9178.005552161949,38549,1090,4200.1499978303555
22,9,3022263,67669,9287.394905923067,35597,960,3832.82937363823
22,10,3047413,68637,9364.680695374203,25150,968,2685.62280104469
22,11,3071534,69617,9438.804374394122,24121,980,2555.514347287056
22,12,3093553,70358,9506.468620832477,22019,741,2316.212347427052
22,13,3112728,70965,9565.393273425938,19175,607,2004.6222305643153
22,14,3132596,71317,9626.447510595526,19868,352,2063.897401209732
22,15,3155003,71813,9695.304078557025,22407,496,2311.118848717418
22,16,3179476,72193,9770.509451329895,24473,380,2504.7823884627533
22,17,3201241,72537,9837.393157389695,21765,344,2212.476379847691
22,18,3223817,72889,9906.769061272358,22576,352,2278.845894193126
22,19,3246233,73210,9975.6532861764,22416,321,2247.070879163634
22,20,3267379,73537,10040.634809187686,21146,327,2106.042137958284
22,21,3287227,73889,10101.62758648495,19848,352,1964.831887740031
22,22,3303916,74174,10152.912776948173,16689,285,1643.7647369424644
22,23,3321124,74421,10205.792851098278,17208,247,1686.1012418205403
22,24,3336554,74686,10253.209142598518,15430,265,1504.8946905699715
22,25,3351355,74952,10298.69252111408,14801,266,1437.1727255334033
22,26,3369482,75183,10354.396676397608,18127,231,1750.657287577141
22,27,3397205,75375,10439.589278423608,27723,192,2655.564243058632
22,28,3447483,75653,10594.093251466324,50278,278,4745.852127839355
22,29,3539655,76093,10877.337219072302,92172,440,8473.765053306042
22,30,3712207,76662,11407.588413560285,172552,569,15126.071676541746
22,31,3929918,77821,12076.6129267689,217711,1159,18027.48844565714
22,32,4199604,79731,12905.35628318718,269686,1910,20897.214620207043
22,33,4457025,82289,13696.409372900953,257421,2558,18794.779930375083
